dates,tmin, tmax, pluie, neige, soleil, een
1950-12-31,-10.5,-7.2,0.0,0.0,0.5,-1
1951-01-01,-24.4,-2.2,0.0,0.1,0.5,-1
1951-01-02,-19.9,2.7,0.4,0.2,0.5,-1
1951-01-03,-2.2,2.2,0.2,1.0,0.5,-1
1951-01-04,-7.7,-7.7,0.0,0.1,0.5,-1
1951-01-05,-24.4,-14.4,0.0,0.0,0.5,-1
1951-01-06,-24.4,-12.7,0.0,0.0,0.5,-1
1951-01-07,-31.0,-12.7,0.0,0.0,0.5,-1
1951-01-08,-30.5,-12.2,0.0,0.0,0.5,-1
1951-01-09,-25.5,-2.7,0.0,0.1,0.5,-1
1951-01-10,-12.7,-1.1,0.0,0.0,0.5,-1
1951-01-11,-3.3,-0.5,0.0,0.4,0.5,-1
1951-01-12,-6.1,-4.9,0.0,0.0,0.5,-1
1951-01-13,-12.7,-4.4,0.0,0.0,0.5,-1
1951-01-14,-17.7,-7.2,0.0,0.6,0.5,-1
1951-01-15,-17.2,-4.9,0.0,0.8,0.5,-1
1951-01-16,-9.9,-8.8,0.0,0.0,0.5,-1
1951-01-17,-21.6,-4.9,0.0,0.3,0.5,-1
1951-01-18,-11.0,-1.1,0.0,0.0,0.5,-1
1951-01-19,-7.2,1.1,0.0,0.1,0.5,-1
1951-01-20,-13.8,-8.8,0.0,1.9,0.5,-1
1951-01-21,-18.8,-18.8,0.0,0.0,0.5,-1
1951-01-22,-34.4,-18.3,0.0,0.2,0.5,-1
1951-01-23,-34.4,-3.3,0.0,0.7,0.5,-1
1951-01-24,-21.0,-1.1,0.0,0.5,0.5,-1
1951-01-25,-16.6,-7.7,0.0,0.1,0.5,-1
1951-01-26,-17.2,-11.0,0.0,0.0,0.5,-1
1951-01-27,-27.7,-19.4,0.0,0.0,0.5,-1
1951-01-28,-31.0,-18.8,0.0,0.0,0.5,-1
1951-01-29,-29.4,-14.9,0.0,0.0,0.5,-1
1951-01-30,-38.2,-24.9,0.0,0.0,0.5,-1
1951-01-31,-38.8,-17.2,0.0,0.3,0.5,-1
1951-02-01,-28.8,-14.9,0.0,1.5,0.5,-1
1951-02-02,-19.4,-12.2,0.0,0.1,0.5,-1
1951-02-03,-19.4,-9.4,0.0,0.0,0.5,-1
1951-02-04,-18.3,-7.7,0.0,0.1,0.5,-1
1951-02-05,-17.2,-12.7,0.0,0.2,0.5,-1
1951-02-06,-29.9,-1.6,0.0,0.9,0.5,-1
1951-02-07,-26.0,0.0,0.0,0.3,0.5,-1
1951-02-08,-27.1,-18.3,0.0,0.0,0.5,-1
1951-02-09,-32.1,-23.3,0.0,0.0,0.5,-1
1951-02-10,-40.5,-11.0,0.0,1.1,0.5,-1
1951-02-11,-38.8,-5.5,0.0,0.4,0.5,-1
1951-02-12,-11.0,-1.6,0.0,0.3,0.5,-1
1951-02-13,-17.2,-13.3,0.0,0.1,0.5,-1
1951-02-14,-26.6,-12.7,0.0,0.0,0.5,-1
1951-02-15,-32.1,-6.6,0.0,0.0,0.5,-1
1951-02-16,-31.0,-1.6,0.0,0.0,0.5,-1
1951-02-17,-23.3,-2.2,0.0,0.1,0.5,-1
1951-02-18,-8.3,1.1,0.0,0.0,0.5,-1
1951-02-19,-2.2,2.2,0.3,0.2,0.5,-1
1951-02-20,0.0,2.2,0.1,0.0,0.5,-1
1951-02-21,0.0,2.2,0.1,0.0,0.5,-1
1951-02-22,-1.1,-1.1,0.0,0.1,0.5,-1
1951-02-23,-13.3,-7.7,0.0,0.0,0.5,-1
1951-02-24,-17.7,-1.1,0.0,0.0,0.5,-1
1951-02-25,-16.0,3.3,0.0,0.0,0.5,-1
1951-02-26,-2.7,2.2,0.0,0.8,0.5,-1
1951-02-27,-3.3,-1.1,0.0,0.3,0.5,-1
1951-02-28,-16.6,-2.2,0.0,0.0,0.5,-1
1951-03-01,-17.2,-8.8,0.0,0.9,0.5,-1
1951-03-02,-12.2,-3.8,0.0,0.4,0.5,-1
1951-03-03,-10.5,-0.5,0.0,0.8,0.5,-1
1951-03-04,-7.7,-1.1,0.1,0.0,0.5,-1
1951-03-05,-13.8,0.5,0.0,0.0,0.5,-1
1951-03-06,-14.9,2.7,0.0,0.0,0.5,-1
1951-03-07,-12.2,6.6,0.0,0.0,0.5,-1
1951-03-08,-14.4,-7.2,0.0,0.0,0.5,-1
1951-03-09,-23.3,-6.6,0.0,0.0,0.5,-1
1951-03-10,-21.0,-3.8,0.0,0.0,0.5,-1
1951-03-11,-14.4,1.6,0.0,0.0,0.5,-1
1951-03-12,-13.3,6.6,0.0,0.0,0.5,-1
1951-03-13,-5.5,7.7,0.0,0.0,0.5,-1
1951-03-14,-6.1,8.3,0.0,0.0,0.5,-1
1951-03-15,-3.8,3.8,0.3,0.2,0.5,-1
1951-03-16,-2.2,2.7,0.0,0.1,0.5,-1
1951-03-17,-7.7,0.0,0.0,0.0,0.5,-1
1951-03-18,-7.2,6.1,0.0,0.0,0.5,-1
1951-03-19,-2.7,1.6,0.0,2.0,0.5,-1
1951-03-20,-7.2,-3.3,0.0,0.1,0.5,-1
1951-03-21,-11.0,-6.1,0.0,0.1,0.5,-1
1951-03-22,-16.6,-3.3,0.0,0.6,0.5,-1
1951-03-23,-12.7,-1.1,0.0,0.0,0.5,-1
1951-03-24,-10.5,-3.8,0.1,0.6,0.5,-1
1951-03-25,-16.0,-9.4,0.0,0.2,0.5,-1
1951-03-26,-22.1,-2.7,0.0,0.0,0.5,-1
1951-03-27,-17.7,0.0,0.0,0.3,0.5,-1
1951-03-28,-11.6,11.6,0.0,0.0,0.5,-1
1951-03-29,-1.6,8.8,1.0,0.0,0.5,-1
1951-03-30,3.3,7.2,1.0,0.0,0.5,-1
1951-03-31,2.7,5.5,0.0,0.0,0.5,-1
1951-04-01,-0.5,6.1,0.6,0.1,0.5,-1
1951-04-02,1.1,2.2,0.1,0.1,0.5,-1
1951-04-03,0.0,2.7,0.1,1.5,0.5,-1
1951-04-04,0.0,1.1,0.3,0.0,0.5,-1
1951-04-05,-0.5,7.2,0.0,0.0,0.5,-1
1951-04-06,-4.9,15.5,0.0,0.0,0.5,-1
1951-04-07,-4.4,17.2,0.0,0.0,0.5,-1
1951-04-08,-0.5,11.0,0.0,0.0,0.5,-1
1951-04-09,2.2,12.2,0.3,0.0,0.5,-1
1951-04-10,2.2,9.9,0.1,0.0,0.5,-1
1951-04-11,1.1,13.8,0.0,0.0,0.5,-1
1951-04-12,0.0,11.6,1.0,0.0,0.5,-1
1951-04-13,2.2,6.6,0.1,0.0,0.5,-1
1951-04-14,1.6,4.4,0.4,0.0,0.5,-1
1951-04-15,0.5,4.4,0.0,0.3,0.5,-1
1951-04-16,-1.1,2.7,0.0,0.0,0.5,-1
1951-04-17,-1.1,4.9,0.1,0.0,0.5,-1
1951-04-18,-1.1,4.9,0.0,0.5,0.5,-1
1951-04-19,-1.1,2.7,0.1,0.1,0.5,-1
1951-04-20,-3.3,2.7,0.0,0.0,0.5,-1
1951-04-21,-5.5,8.8,0.2,0.0,0.5,-1
1951-04-22,-1.1,8.3,1.4,0.0,0.5,-1
1951-04-23,-1.6,3.8,0.1,0.0,0.5,-1
1951-04-24,0.5,9.9,0.0,0.0,0.5,-1
1951-04-25,-2.2,9.9,0.0,0.0,0.5,-1
1951-04-26,0.0,13.3,0.0,0.0,0.5,-1
1951-04-27,-4.4,16.6,0.0,0.0,0.5,-1
1951-04-28,-1.6,17.7,0.0,0.0,0.5,-1
1951-04-29,7.2,10.5,0.0,0.0,0.5,-1
1951-04-30,-1.1,14.9,0.0,0.0,0.5,-1
1951-05-01,-3.3,18.3,0.0,0.0,0.5,-1
1951-05-02,0.0,14.9,0.0,0.0,0.5,-1
1951-05-03,0.5,12.2,0.0,0.0,0.5,-1
1951-05-04,-4.4,11.0,0.0,0.0,0.5,-1
1951-05-05,-0.5,13.8,0.0,0.0,0.5,-1
1951-05-06,1.6,11.6,0.1,0.0,0.5,-1
1951-05-07,2.7,9.4,0.3,0.0,0.5,-1
1951-05-08,-1.1,11.0,0.8,0.0,0.5,-1
1951-05-09,1.6,7.7,0.0,0.0,0.5,-1
1951-05-10,-2.2,11.0,0.0,0.0,0.5,-1
1951-05-11,-4.4,16.0,0.0,0.0,0.5,-1
1951-05-12,2.7,7.7,0.0,0.0,0.5,-1
1951-05-13,-4.4,9.9,0.0,0.0,0.5,-1
1951-05-14,-2.7,22.1,0.0,0.0,0.5,-1
1951-05-15,7.2,21.0,0.1,0.0,0.5,-1
1951-05-16,7.7,9.4,0.1,0.0,0.5,-1
1951-05-17,-1.1,17.2,0.0,0.0,0.5,-1
1951-05-18,-3.8,22.7,0.0,0.0,0.5,-1
1951-05-19,1.1,26.6,0.0,0.0,0.5,-1
1951-05-20,7.2,27.1,0.0,0.0,0.5,-1
1951-05-21,14.4,23.8,0.7,0.0,0.5,-1
1951-05-22,8.8,18.3,0.1,0.0,0.5,-1
1951-05-23,4.9,17.2,0.0,0.0,0.5,-1
1951-05-24,-1.6,22.1,0.0,0.0,0.5,-1
1951-05-25,2.7,27.7,0.0,0.0,0.5,-1
1951-05-26,8.3,27.7,0.0,0.0,0.5,-1
1951-05-27,11.6,16.6,0.9,0.0,0.5,-1
1951-05-28,9.9,17.7,0.1,0.0,0.5,-1
1951-05-29,8.3,19.4,0.1,0.0,0.5,-1
1951-05-30,7.7,22.1,0.1,0.0,0.5,-1
1951-05-31,7.2,26.0,0.0,0.0,0.5,-1
1951-06-01,9.9,21.6,0.1,0.0,0.5,-1
1951-06-02,6.6,17.2,0.0,0.0,0.5,-1
1951-06-03,8.8,13.8,1.7,0.0,0.5,-1
1951-06-04,11.0,12.7,0.0,0.0,0.5,-1
1951-06-05,-1.6,19.4,0.0,0.0,0.5,-1
1951-06-06,2.2,13.8,0.0,0.0,0.5,-1
1951-06-07,-1.6,17.2,0.0,0.0,0.5,-1
1951-06-08,0.0,22.1,0.0,0.0,0.5,-1
1951-06-09,1.6,22.7,0.0,0.0,0.5,-1
1951-06-10,12.2,17.2,1.3,0.0,0.5,-1
1951-06-11,10.5,11.0,0.4,0.0,0.5,-1
1951-06-12,7.7,18.3,0.0,0.0,0.5,-1
1951-06-13,5.5,22.7,0.2,0.0,0.5,-1
1951-06-14,12.2,14.4,0.4,0.0,0.5,-1
1951-06-15,8.3,20.5,0.0,0.0,0.5,-1
1951-06-16,8.3,21.6,1.8,0.0,0.5,-1
1951-06-17,9.9,18.8,0.4,0.0,0.5,-1
1951-06-18,11.0,27.7,0.5,0.0,0.5,-1
1951-06-19,13.8,22.7,0.2,0.0,0.5,-1
1951-06-20,15.5,23.8,1.5,0.0,0.5,-1
1951-06-21,12.2,18.3,0.3,0.0,0.5,-1
1951-06-22,3.8,21.0,0.2,0.0,0.5,-1
1951-06-23,10.5,14.4,0.7,0.0,0.5,-1
1951-06-24,11.0,22.1,1.3,0.0,0.5,-1
1951-06-25,8.8,17.7,0.0,0.0,0.5,-1
1951-06-26,3.3,21.0,0.4,0.0,0.5,-1
1951-06-27,9.9,13.8,0.2,0.0,0.5,-1
1951-06-28,8.8,20.5,0.1,0.0,0.5,-1
1951-06-29,12.2,22.7,0.0,0.0,0.5,-1
1951-06-30,13.8,18.3,0.2,0.0,0.5,-1
1951-07-01,9.4,18.3,1.3,0.0,0.5,-1
1951-07-02,11.0,21.0,0.8,0.0,0.5,-1
1951-07-03,11.0,19.9,0.1,0.0,0.5,-1
1951-07-04,8.8,12.2,1.2,0.0,0.5,-1
1951-07-05,9.9,20.5,0.5,0.0,0.5,-1
1951-07-06,9.9,27.1,0.0,0.0,0.5,-1
1951-07-07,12.7,26.6,0.0,0.0,0.5,-1
1951-07-08,17.7,27.7,0.6,0.0,0.5,-1
1951-07-09,17.7,21.6,1.0,0.0,0.5,-1
1951-07-10,17.2,25.5,0.1,0.0,0.5,-1
1951-07-11,9.9,17.7,0.0,0.0,0.5,-1
1951-07-12,3.8,21.0,0.0,0.0,0.5,-1
1951-07-13,8.8,23.8,0.0,0.0,0.5,-1
1951-07-14,13.8,25.5,0.1,0.0,0.5,-1
1951-07-15,14.4,18.8,0.2,0.0,0.5,-1
1951-07-16,13.3,21.0,0.1,0.0,0.5,-1
1951-07-17,7.7,19.9,0.0,0.0,0.5,-1
1951-07-18,2.2,22.1,0.6,0.0,0.5,-1
1951-07-19,12.7,19.9,0.5,0.0,0.5,-1
1951-07-20,11.6,18.3,0.1,0.0,0.5,-1
1951-07-21,7.2,18.8,0.3,0.0,0.5,-1
1951-07-22,13.8,21.0,0.2,0.0,0.5,-1
1951-07-23,3.8,22.7,0.0,0.0,0.5,-1
1951-07-24,8.8,26.0,0.0,0.0,0.5,-1
1951-07-25,15.5,27.7,0.9,0.0,0.5,-1
1951-07-26,15.5,22.7,0.0,0.0,0.5,-1
1951-07-27,8.8,24.4,0.0,0.0,0.5,-1
1951-07-28,6.6,26.0,0.0,0.0,0.5,-1
1951-07-29,8.3,27.1,0.1,0.0,0.5,-1
1951-07-30,13.3,21.0,1.0,0.0,0.5,-1
1951-07-31,12.7,24.4,0.7,0.0,0.5,-1
1951-08-01,11.0,19.9,0.2,0.0,0.5,-1
1951-08-02,3.3,16.0,2.3,0.0,0.5,-1
1951-08-03,9.4,16.0,0.6,0.0,0.5,-1
1951-08-04,5.5,16.0,0.0,0.0,0.5,-1
1951-08-05,2.2,19.9,0.0,0.0,0.5,-1
1951-08-06,3.3,22.7,0.0,0.0,0.5,-1
1951-08-07,7.2,21.6,0.0,0.0,0.5,-1
1951-08-08,11.0,16.6,0.7,0.0,0.5,-1
1951-08-09,11.0,23.3,0.4,0.0,0.5,-1
1951-08-10,12.2,21.6,0.0,0.0,0.5,-1
1951-08-11,5.5,23.3,0.0,0.0,0.5,-1
1951-08-12,8.8,21.6,0.0,0.0,0.5,-1
1951-08-13,5.5,18.8,0.0,0.0,0.5,-1
1951-08-14,4.9,22.7,0.0,0.0,0.5,-1
1951-08-15,7.2,22.1,0.0,0.0,0.5,-1
1951-08-16,8.3,18.8,0.0,0.0,0.5,-1
1951-08-17,5.5,22.7,0.0,0.0,0.5,-1
1951-08-18,3.8,22.7,0.0,0.0,0.5,-1
1951-08-19,5.5,23.3,0.1,0.0,0.5,-1
1951-08-20,7.7,22.1,0.2,0.0,0.5,-1
1951-08-21,11.6,16.0,4.0,0.0,0.5,-1
1951-08-22,10.5,12.7,0.9,0.0,0.5,-1
1951-08-23,5.5,19.4,0.1,0.0,0.5,-1
1951-08-24,6.1,22.7,0.0,0.0,0.5,-1
1951-08-25,5.5,26.6,0.0,0.0,0.5,-1
1951-08-26,4.9,25.5,0.0,0.0,0.5,-1
1951-08-27,8.3,25.5,0.0,0.0,0.5,-1
1951-08-28,9.4,27.1,0.0,0.0,0.5,-1
1951-08-29,13.3,22.1,0.1,0.0,0.5,-1
1951-08-30,15.5,20.5,0.5,0.0,0.5,-1
1951-08-31,8.3,9.9,1.1,0.0,0.5,-1
1951-09-01,2.2,16.0,0.1,0.0,0.5,-1
1951-09-02,2.2,18.8,0.0,0.0,0.5,-1
1951-09-03,6.1,19.4,0.0,0.0,0.5,-1
1951-09-04,3.3,16.6,0.0,0.0,0.5,-1
1951-09-05,-0.5,18.8,0.0,0.0,0.5,-1
1951-09-06,7.2,14.4,2.2,0.0,0.5,-1
1951-09-07,5.5,12.7,0.0,0.0,0.5,-1
1951-09-08,4.9,21.6,0.0,0.0,0.5,-1
1951-09-09,8.8,21.0,0.0,0.0,0.5,-1
1951-09-10,0.5,22.1,0.5,0.0,0.5,-1
1951-09-11,5.5,22.1,0.2,0.0,0.5,-1
1951-09-12,12.7,27.1,0.0,0.0,0.5,-1
1951-09-13,15.5,27.1,2.7,0.0,0.5,-1
1951-09-14,11.0,18.3,0.1,0.0,0.5,-1
1951-09-15,10.5,17.7,0.7,0.0,0.5,-1
1951-09-16,7.7,15.5,0.3,0.0,0.5,-1
1951-09-17,6.6,16.0,0.9,0.0,0.5,-1
1951-09-18,-0.5,16.0,0.1,0.0,0.5,-1
1951-09-19,2.7,12.7,0.0,0.0,0.5,-1
1951-09-20,-1.6,17.7,0.0,0.0,0.5,-1
1951-09-21,1.6,23.8,1.3,0.0,0.5,-1
1951-09-22,12.2,19.4,1.1,0.0,0.5,-1
1951-09-23,8.3,10.5,0.0,0.0,0.5,-1
1951-09-24,3.3,13.8,0.2,0.0,0.5,-1
1951-09-25,6.1,10.5,0.2,0.0,0.5,-1
1951-09-26,0.5,8.8,2.0,0.0,0.5,-1
1951-09-27,0.5,17.2,0.5,0.0,0.5,-1
1951-09-28,3.8,6.6,0.1,0.0,0.5,-1
1951-09-29,1.1,3.8,0.0,0.0,0.5,-1
1951-09-30,-5.5,7.2,0.1,0.0,0.5,-1
1951-10-01,-4.4,8.3,0.8,0.0,0.5,-1
1951-10-02,4.4,11.0,0.1,0.0,0.5,-1
1951-10-03,8.3,17.7,0.5,0.0,0.5,-1
1951-10-04,11.0,22.7,3.1,0.0,0.5,-1
1951-10-05,8.8,9.4,1.3,0.0,0.5,-1
1951-10-06,3.8,6.1,0.0,0.0,0.5,-1
1951-10-07,0.0,7.2,1.1,0.0,0.5,-1
1951-10-08,1.6,6.6,0.5,0.0,0.5,-1
1951-10-09,0.0,3.3,0.0,0.0,0.5,-1
1951-10-10,-5.5,7.7,0.0,0.0,0.5,-1
1951-10-11,-3.8,12.7,0.0,0.0,0.5,-1
1951-10-12,0.5,6.6,0.0,0.0,0.5,-1
1951-10-13,-7.2,9.9,0.0,0.0,0.5,-1
1951-10-14,-2.2,17.2,0.0,0.0,0.5,-1
1951-10-15,2.7,14.9,0.0,0.0,0.5,-1
1951-10-16,1.1,18.8,0.0,0.0,0.5,-1
1951-10-17,4.9,12.7,0.3,0.0,0.5,-1
1951-10-18,4.9,22.1,0.0,0.0,0.5,-1
1951-10-19,8.3,13.8,0.8,0.0,0.5,-1
1951-10-20,-1.6,3.8,0.0,0.0,0.5,-1
1951-10-21,-2.7,9.9,0.0,0.0,0.5,-1
1951-10-22,1.1,16.0,0.0,0.0,0.5,-1
1951-10-23,6.6,8.3,1.7,0.0,0.5,-1
1951-10-24,1.1,9.4,2.9,0.0,0.5,-1
1951-10-25,2.2,2.7,0.1,0.0,0.5,-1
1951-10-26,-0.5,11.6,0.0,0.0,0.5,-1
1951-10-27,-1.1,2.2,0.0,0.0,0.5,-1
1951-10-28,-3.8,1.6,0.0,0.2,0.5,-1
1951-10-29,-4.4,1.6,0.2,0.1,0.5,-1
1951-10-30,-4.4,7.2,0.7,0.0,0.5,-1
1951-10-31,1.1,7.7,0.0,0.0,0.5,-1
1951-11-01,-8.3,-1.6,0.0,0.0,0.5,-1
1951-11-02,-9.9,-0.5,0.0,1.3,0.5,-1
1951-11-03,-6.6,-2.2,0.0,0.5,0.5,-1
1951-11-04,-8.8,-2.2,0.0,0.5,0.5,-1
1951-11-05,-8.8,-4.4,0.0,0.7,0.5,-1
1951-11-06,-18.3,-2.7,0.0,0.6,0.5,-1
1951-11-07,-15.5,-1.1,0.1,1.6,0.5,-1
1951-11-08,-8.8,-2.7,0.1,0.2,0.5,-1
1951-11-09,-8.3,2.2,0.0,0.0,0.5,-1
1951-11-10,-8.3,2.7,0.1,0.0,0.5,-1
1951-11-11,-3.8,0.0,0.0,0.0,0.5,-1
1951-11-12,-5.5,3.8,0.3,0.0,0.5,-1
1951-11-13,-3.8,9.9,1.6,0.0,0.5,-1
1951-11-14,3.8,11.0,0.8,0.0,0.5,-1
1951-11-15,3.3,3.8,0.0,0.0,0.5,-1
1951-11-16,-3.8,-2.7,0.0,0.0,0.5,-1
1951-11-17,-6.1,-4.9,0.0,0.5,0.5,-1
1951-11-18,-8.3,-6.1,0.0,0.0,0.5,-1
1951-11-19,-9.9,-7.7,0.0,0.5,0.5,-1
1951-11-20,-12.7,-7.2,0.0,0.0,0.5,-1
1951-11-21,-19.9,-1.6,0.0,0.0,0.5,-1
1951-11-22,-16.0,3.3,0.3,0.0,0.5,-1
1951-11-23,-3.8,-3.8,0.1,0.2,0.5,-1
1951-11-24,-9.9,-6.6,0.0,0.0,0.5,-1
1951-11-25,-13.8,-2.2,0.0,0.0,0.5,-1
1951-11-26,-11.6,-3.3,0.0,0.4,0.5,-1
1951-11-27,-14.9,-8.8,0.0,0.2,0.5,-1
1951-11-28,-19.9,-1.6,0.0,0.8,0.5,-1
1951-11-29,-9.9,2.2,0.0,0.0,0.5,-1
1951-11-30,-2.2,5.5,0.0,0.0,0.5,-1
1951-12-01,-2.2,2.7,0.4,0.0,0.5,-1
1951-12-02,-1.1,2.2,0.2,0.0,0.5,-1
1951-12-03,-2.2,4.9,0.0,0.0,0.5,-1
1951-12-04,-0.5,7.7,0.3,0.0,0.5,-1
1951-12-05,2.2,9.4,0.2,0.0,0.5,-1
1951-12-06,0.5,8.8,0.1,0.0,0.5,-1
1951-12-07,4.9,12.7,0.2,0.0,0.5,-1
1951-12-08,2.2,2.7,0.0,0.1,0.5,-1
1951-12-09,-4.4,-4.4,0.0,0.4,0.5,-1
1951-12-10,-12.2,-7.2,0.0,0.4,0.5,-1
1951-12-11,-15.5,-2.2,0.0,0.3,0.5,-1
1951-12-12,-19.4,-17.7,0.0,0.0,0.5,-1
1951-12-13,-27.1,-14.9,0.0,0.0,0.5,-1
1951-12-14,-27.1,-18.3,0.0,0.1,0.5,-1
1951-12-15,-23.3,-18.3,0.0,0.0,0.5,-1
1951-12-16,-29.4,-18.8,0.0,0.0,0.5,-1
1951-12-17,-29.4,-14.4,0.0,0.3,0.5,-1
1951-12-18,-22.1,-15.5,0.0,0.1,0.5,-1
1951-12-19,-28.3,-20.5,0.0,0.0,0.5,-1
1951-12-20,-29.9,-11.0,0.0,1.1,0.5,-1
1951-12-21,-22.1,-7.7,0.0,0.6,0.5,-1
1951-12-22,-12.7,-11.6,0.0,0.5,0.5,-1
1951-12-23,-24.9,-12.7,0.0,0.1,0.5,-1
1951-12-24,-24.4,-10.5,0.0,0.1,0.5,-1
1951-12-25,-24.9,-9.4,0.0,0.0,0.5,-1
1951-12-26,-23.8,-8.3,0.0,0.2,0.5,-1
1951-12-27,-18.3,-16.0,0.0,0.0,0.5,-1
1951-12-28,-36.6,-12.2,0.0,0.2,0.5,-1
1951-12-29,-37.1,1.6,0.0,0.5,0.5,-1
1951-12-30,-12.2,1.1,0.0,0.0,0.5,-1
