,Qtotal
1124,0.0004883919126881705
1125,0.00048480676421498167
1126,15.208814581134304
1127,-0.0006638152091394897
1128,5.069918626619404
1129,0.00047070061731016436
1130,20.278245022260645
1131,5.0699082325429305
1132,5.06990482669521
1133,0.0004570012693130953
1134,15.1354489002986
1135,-0.045596665896653836
1136,0.00044698021399732505
1137,10.139332585770735
1138,35.48655154862584
1139,0.0004372019363483052
1140,15.208767323305057
1141,30.417097468113816
1142,35.486538721815194
1143,0.00042446854358081285
1144,0.0004213493096443613
1145,5.069862697278064
1146,30.417081845614764
1147,104.20038729219137
1148,33.05888056668137
1149,24.386572498854118
1150,12.778488133133084
1151,7.566043376338843
1152,20.98642019444912
1153,0.1701867710890863
1154,0.044832296513035504
1155,0.01062010604685395
1156,0.0026483880690286858
1157,15.20871611836332
1158,25.347602191834092
1159,5.030984485320101
1160,-0.010976115065844094
1161,0.0003716458928139293
1162,0.0003689116653606431
1163,0.0003661973636728737
1164,0.00036350284117474653
1165,5.069805272396814
1166,45.625358172552836
1167,55.10075245385072
1168,-0.11770534501936523
1169,30.401748786420722
1170,25.048874173005697
1171,9.455428386133333
1172,0.00034266696120016746
1173,4.557758536675015
1174,15.2086709728052
1175,0.00033515314922215805
1176,0.00033268492873199406
1177,156.6847468337561
1178,458.14037578637556
1179,506.4719769939412
1180,497.2386511475305
1181,554.7094185150551
1182,483.57189384564083
1183,365.5796624807273
1184,307.0699382351723
1185,323.11069338080966
1186,334.85956031996176
1187,294.3434407127006
1188,210.63767196430717
1189,188.56646388023418
1190,231.62752034952524
1191,224.10643545425157
1192,181.4543783373696
1193,219.31245526397348
1194,290.4410254376289
1195,447.8861243021186
1196,603.2940624439931
1197,427.16385809822134
1198,212.20288192634465
1199,83.35044863036947
1200,62.88679138402844
1201,142.24139617278476
1202,125.83460633447207
1203,67.5524121735035
1204,28.931877558470116
1205,19.397064438117543
1206,13.4452222852514
1207,107.69704602866577
1208,330.74869954522336
1209,419.76727670742673
1210,396.4857571143385
1211,332.4008550635821
1212,249.12232035945982
1213,155.15435053964768
1214,92.99211220170304
1215,58.670441816513794
1216,26.170895682306888
1217,9.013488614053715
1218,1.1883944157930708
1219,-1.6369161931830987
1220,-2.1031960419086086
1221,-1.817640880365551
1222,-3.2487043928627033
1223,-2.8568831646535457
1224,-3.4007622685280734
1225,-3.857975177926417
1226,-2.1989734301067787
1227,5.602829809024705
1228,30.865456408974836
1229,21.780026612198775
1230,10.641029412884196
1231,1.954355079679274
1232,-1.5608627184519075
1233,13.028163841119277
1234,6.324662838670105
1235,2.345749596894454
1236,61.75035145048337
1237,183.12801609635596
1238,134.7903490649006
1239,71.98588855264887
1240,25.769479742730457
1241,5.778970748690898
1242,5.139056500961801
1243,-0.7461519785112731
1244,-1.6307577886317257
1245,-3.193915746356763
1246,-3.9001437667303733
1247,-3.36379394403436
1248,-3.8436429948366704
1249,-3.6274906204524067
1250,2.098810581400937
1251,61.238524318246476
1252,170.0640819360196
1253,163.55489000591356
1254,231.14119870042137
1255,147.72282916784835
1256,74.72031768052072
1257,25.63374576353722
1258,5.860906549404421
1259,-1.645284144683334
1260,-3.7146387254863584
1261,-4.719788645343425
1262,-5.012807979282387
1263,-1.1299482885372982
1264,-6.127042419763209
1265,-0.7924832732144385
1266,5.6714870153978225
1267,10.622345906008476
1268,1.6866669282316566
1269,-0.6642905239748123
1270,-2.7304935663773393
1271,1.9201819196398968
1272,-5.795083087277504
1273,-6.385368194058623
1274,197.86591701282094
1275,159.5832906128317
1276,89.13912072093848
1277,32.792094669105296
1278,68.76029587940504
1279,169.46042827729946
1280,121.05691281674883
1281,80.89965782291888
1282,80.9311841509194
1283,50.600305430800084
1284,108.78326192188547
1285,73.23861209696096
1286,44.584538777220615
1287,42.54286530341207
1288,20.69468855284071
1289,7.473306306912797
1290,84.2774235953589
1291,66.26381564062899
1292,32.27666807244271
1293,8.019423815624148
1294,35.68308047384174
1295,24.95072578745972
1296,9.434434522319378
1297,0.3118427881493657
1298,60.36253064803562
1299,350.66947823552186
1300,277.01072832454696
1301,174.85219911545715
1302,110.82150424108748
1303,291.8219483357876
1304,236.16473354902044
1305,217.5156055642795
1306,119.0513281842573
1307,53.693385993324625
1308,18.15764889530563
1309,3.681893718494537
1310,-0.4538081992393177
1311,15.940855915053522
1312,9.08012968519249
1313,4.434812464016504
1314,0.6130519827792575
1315,-2.866690046890099
1316,-3.229034963070006
1317,-3.112796224646217
1318,-2.6719287861237793
1319,5.226363034737302
1320,29.868245062421742
1321,133.39839598552962
1322,188.89509987842965
1323,124.8619003913747
1324,60.9735755544057
1325,20.40210378759449
1326,4.121361087182418
1327,0.7624271318214595
1328,-2.198269476061426
1329,-1.3266168953974085
1330,18.034844350229307
1331,31.102928911390602
1332,19.56361711967678
1333,28.262882498438945
1334,46.96923957290372
1335,35.079904506230434
1336,15.42491824343948
1337,44.853977745561934
1338,72.1331876149371
1339,154.08551096044283
1340,303.7931481471127
1341,219.60552242077372
1342,255.16315880660824
1343,235.54384492503686
1344,143.6193474003095
1345,78.35878973453575
1346,88.61555698573044
1347,56.42646220464441
1348,66.2463041705015
1349,100.27123568616146
1350,158.6804835756211
1351,174.7912999426247
1352,191.61579232387155
1353,166.98030016077573
1354,225.24072261023468
1355,159.09956911221084
1356,96.9272054669796
1357,545.9997191479573
1358,679.7916011642287
1359,603.4698026398326
1360,378.6177486623459
1361,183.05311367767007
1362,72.55090645788958
1363,94.92072544295678
1364,366.4047155697864
1365,426.9142991936401
1366,297.93901625888674
1367,160.82381182535377
1368,80.40739019388086
1369,34.88552660484969
1370,13.12942301334298
1371,75.52640183475393
1372,352.68956193934616
1373,279.6496533112646
1374,155.43659290205338
1375,61.128213282081944
1376,19.615927438608534
1377,5.534370374600607
1378,1.4278544621546396
1379,0.3450412405766911
1380,0.07933150794168203
1381,0.01671794923351398
1382,7.268692387421562e-05
1383,7.215710620879575e-05
1384,7.163118593379982e-05
1385,7.110913437964371e-05
1386,7.056543697652842e-05
1387,7.005103769733328e-05
1388,-0.06977605133134211
1389,6.903356321749414e-05
1390,6.853043255108555e-05
1391,6.803100296293318e-05
1392,6.750976111643326e-05
1393,6.701765220858873e-05
1394,6.652916330186938e-05
1395,6.604426776719381e-05
1396,94.90418167579918
1397,77.81594779249454
1398,45.469431567783694
1399,30.007930126402467
1400,53.35248236369148
1401,150.84278368109108
1402,278.7760275953194
1403,231.78084514067285
1404,114.95106965739386
1405,43.67395589150577
1406,36.01333639811683
1407,107.97680800284488
1408,67.54802449703958
1409,40.066036790686844
1410,17.590702733453615
1411,9.297749422202966
1412,14.176462381558053
1413,62.01662479198134
1414,86.73867619798952
1415,51.77039372033302
1416,22.189124230131906
1417,7.565656838687854
1418,2.229521274379526
1419,0.5942236525388023
1420,0.14718314526596907
1421,35.62340393201934
1422,273.31139478152136
1423,233.27997421920432
1424,253.33624531641263
1425,187.68310813176402
1426,109.15203820448018
1427,70.13817500068865
1428,30.70426179436962
1429,4.614773056657291
1430,1.2404967867433208
1431,0.3090338463475305
1432,64.47113084951738
1433,162.9619105342608
1434,186.95983485698335
1435,120.42835391953516
1436,67.35549722284605
1437,30.864624570379846
1438,32.75356721188806
1439,39.5784403750222
1440,1.2393586448959015
1441,43.81167579267219
1442,36.14772404807559
1443,86.15987792948437
1444,46.46869687485828
1445,7.030535046626421
1446,0.5562627231796001
1447,5.2135482993124596
1448,30.451612823130663
1449,35.49419080274657
1450,35.487932168253685
1451,45.62504368197489
1452,5.040898134407994
1453,15.208376380991448
1454,30.41670937517555
1455,30.32592294638336
1456,15.208375421421017
1457,30.416708447962446
1458,15.208374810094002
1459,15.205777272526747
1460,4.08743945338482e-05
1461,20.277818354308458
1462,40.555595836413495
1463,20.27781773965186
1464,3.9670535329869536e-05
1465,5.069483825784145
1466,5.069483538715865
1467,10.137149140521776
1468,3.8526454433447046e-05
1469,40.55559380123034
1470,3.796696055577857e-05
1471,3.769029658719691e-05
1472,3.741566778575325e-05
1473,3.711757306944849e-05
1474,45.625036846969806
1475,10.138925467246006
1476,25.347258533942593
1477,3.604704503090004e-05
1478,25.347258006538894
1479,3.5523520964277473e-05
1480,65.90281304242149
1481,3.5007670756825705e-05
1482,3.4752588134327645e-05
1483,3.44738958133697e-05
1484,5.069478666996659
1485,25.347256195279744
1486,30.416700392064804
1487,3.347956055758024e-05
1488,3.323553138443668e-05
1489,20.277810771075096
1490,40.55558830840071
1491,3.2514161756747334e-05
1492,10.138921166123042
1493,35.486143153160526
1494,15.20836511644193
1495,10.138920440260103
1496,76.00820972872987
1497,35.445118214904
1498,10.138919755225976
1499,20.277808419121342
1500,20.262656175487496
1501,3.0196309558781573e-05
1502,2.9976244821906047e-05
1503,2.9757798902699535e-05
1504,10.138918429848784
1505,50.69447377016042
1506,15.20836244538874
1507,5.069473318924883
1508,2.866395172668978e-05
1509,2.8454971685170265e-05
1510,2.8247528921219556e-05
1511,10.138916930501017
1512,30.416694503876744
1513,4.9717497435233025
1514,2.743290571794439e-05
1515,5.069471677425817
1516,10.138915923416578
1517,5.069471281978293
1518,2.6641989114119336e-05
1519,2.6447882826795042e-05
1520,2.6229718293141836e-05
1521,10.138914927346123
1522,25.34724807082533
1523,25.272483543686153
1524,5.069469917518782
1525,10.138914176268113
1526,10.13891399193899
1527,5.069469364521364
1528,10.138913627338598
1529,2.4558158562621886e-05
1530,2.437919365776682e-05
1531,10.138913090434126
1532,55.763912914092515
1533,5.069468294603623
1534,2.367640238517506e-05
1535,5.069467922882099
1536,2.330722780279984e-05
1537,2.3137277388307482e-05
1538,15.208356301910479
1539,75.8922999287627
1540,25.299339219260442
1541,5.069466914330268
1542,5.069466750539423
1543,2.2143508993491806e-05
1544,20.27779975989679
1545,20.277799599694006
1546,10.138910551780796
1547,10.138910393926277
1548,20.236066965086657
1549,10.117925599456747
1550,5.069465482851329
1551,2.088514613684845e-05
1552,25.3013157101873
1553,-0.04833781275904911
1554,-0.02657886340172935
1555,-0.7230734037603556
1556,70.2453529160995
1557,29.770275787713068
1558,111.29397881390375
1559,1.9673471485305028e-05
1560,-0.23597090438273433
1561,3.558700161132811
1562,-0.9098793110214635
1563,-0.802889148664664
1564,20.432939172675336
1565,94.57392410100483
1566,339.2568069237056
1567,570.8199907047988
1568,547.7450083482317
1569,541.6440641899894
1570,534.1015965092073
1571,500.33404871067324
1572,525.6444370217107
1573,435.02032909535853
1574,249.2938460405579
1575,182.50209567932473
1576,199.83446236149908
1577,242.6461827347764
1578,385.6570929609873
1579,550.1240464811756
1580,716.0290602888862
1581,901.2867762956432
1582,1009.7818167810846
1583,1164.760156847336
1584,1034.6941727192795
1585,595.1789716326988
1586,259.4883122545409
1587,90.2995145423461
1588,69.14635796273753
1589,116.7465235919876
1590,112.8005809694692
1591,97.24361954959043
1592,60.62696624171611
1593,27.917037128063917
1594,9.815684058157048
1595,2.0261265790028062
1596,23.063630819928434
1597,24.881132636571266
1598,13.306659507590787
1599,5.495578789960546
1600,1.5238474371310944
1601,-0.01788528950184798
1602,-1.2271520552040158
1603,-1.2505196740384754
1604,-1.873399112209444
1605,15.831103570325523
1606,17.59212555878521
1607,8.540173580692752
1608,56.70301882649422
1609,303.9499057117922
1610,239.02105174017493
1611,176.16900832703027
1612,206.32773459800825
1613,464.8458921369696
1614,347.39758161825085
1615,273.06192092772045
1616,146.0102604505794
1617,78.13491164188572
1618,34.32610530264422
1619,8.792643509134297
1620,-0.8189694285515063
1621,58.044057832025246
1622,41.89502366791326
1623,29.859022652335714
1624,33.799166095858624
1625,151.5226534894873
1626,116.83146476145838
1627,61.15753707347726
1628,20.042710436470905
1629,1.5987536475657675
1630,142.04007866840988
1631,135.95604205237026
1632,94.4723228300726
1633,66.59430250704911
1634,29.353444507734196
1635,10.85384854248262
1636,-1.374203392945124
1637,71.09250969487856
1638,304.0761597280804
1639,234.05060363199024
1640,127.11209290726065
1641,46.21490930779917
1642,38.33888407767047
1643,35.09402279070274
1644,17.0358008769107
1645,12.596639160506944
1646,51.59791466966671
1647,276.3975866866182
1648,338.2573929634292
1649,224.65037723800546
1650,102.5358574321637
1651,34.755616936926295
1652,13.917631123245135
1653,124.17041124724831
1654,111.15575027042932
1655,126.8219089493352
1656,79.84305196854618
1657,35.872544311401874
1658,11.360521197921209
1659,28.392995614190667
1660,15.385870857486916
1661,11.683862432560534
1662,4.449847589297907
1663,1.668258382748868
1664,23.204943467377312
1665,13.548961465932798
1666,34.04287026916058
1667,70.40948591505487
1668,45.613501426707955
1669,28.854088037475456
1670,525.4632461532399
1671,444.5319576520338
1672,333.5088855987845
1673,190.53336644606603
1674,86.75716632385294
1675,142.32632793166326
1676,359.9253973932389
1677,321.66510685160745
1678,184.7654293418556
1679,76.76251660947688
1680,25.380269404673196
1681,46.88943385962682
1682,224.36423944038222
1683,310.0335654644711
1684,237.43932139109882
1685,130.50391131289555
1686,52.74692129661569
1687,69.52914854181726
1688,132.97399590062113
1689,100.51286636619234
1690,61.00974422850777
1691,54.46523109541644
1692,62.327013622918045
1693,39.71662065320122
1694,19.11703765836253
1695,50.79987870508709
1696,68.38562233565312
1697,72.31746699169311
1698,43.04085006148195
1699,20.84544057477525
1700,6.281380924299365
1701,1.1473740703430197
1702,11.032913899005028
1703,85.77620117232019
1704,169.93798022331544
1705,140.58449808541508
1706,307.70516782376365
1707,235.66987674451795
1708,153.09720801694883
1709,104.10426390643295
1710,322.2977483125433
1711,247.61127106251325
1712,138.96599933320803
1713,123.93520080168963
1714,93.27557461857272
1715,52.33822364695739
1716,71.05769349086405
1717,47.127025034007126
1718,25.194301468207318
1719,9.663926569439193
1720,3.1003283242889044
1721,24.597774919160894
1722,114.58230697882081
1723,155.95333197288292
1724,183.72778683030532
1725,308.97022912576597
1726,237.35600993296825
1727,166.02213556863683
1728,247.5582593212256
1729,169.95308166895327
1730,162.6628282090542
1731,200.43096676276735
1732,344.5394572056568
1733,419.78148765312505
1734,329.6881026040298
1735,236.62749321695983
1736,146.09062987158345
1737,237.44873843191036
1738,166.90017291781038
1739,101.50391663634727
1740,44.4469216961537
1741,16.757128097799388
1742,17.2421799293569
1743,57.34551851831574
1744,138.33107254059217
1745,113.7618128597399
1746,88.27579963608301
1747,176.51970120424141
1748,127.57861616552313
1749,81.53558408725131
1750,48.69956153124279
1751,35.93872334209096
1752,20.117622830705972
1753,9.313940629223934
1754,3.3613538806701473
1755,1.0312262275893416
1756,0.2827515240520846
1757,23.795834500461254
1758,55.05922962776307
1759,140.850842227694
1760,152.0198877605032
1761,139.42812615803635
1762,118.13719658522514
1763,107.97711367908136
1764,68.5776422516863
1765,61.13736976051355
1766,17.89126889106989
1767,83.92910314997178
1768,48.95405964819788
1769,33.082284160463935
1770,11.115581002034777
1771,28.45997495443794
1772,116.70049354951598
1773,128.2593536968484
1774,71.59063191514278
1775,54.87539141998973
1776,30.66222580213769
1777,44.88355342151986
1778,70.96985878860193
1779,24.58588596481865
1780,31.509437789923116
1781,28.660574596314063
1782,215.51923254252162
1783,454.01988414163316
1784,410.50410547979067
1785,238.0649486908622
1786,111.6760456140336
1787,41.523779681565514
1788,10.94319158341919
1789,2.9573162719029553
1790,10.879369156472759
1791,20.45258926741808
1792,30.666868799333326
1793,45.010464793302404
1794,62.56208671641174
1795,60.010038563934145
1796,41.3291671018951
1797,16.902848029086165
1798,24.00279184546614
1799,1.0382923757834106
1800,5.335115351294645
1801,30.4804691416026
1802,35.50059422464748
1803,25.349945898571516
1804,5.069447663873612
1805,3.1959342097436425e-06
1806,15.208336505945418
1807,3.1494615186710767e-06
1808,3.126481250868354e-06
1809,5.069447548114474
1810,3.0810266070249107e-06
1811,15.208336391883087
1812,106.45833636957158
1813,15.208336347424188
1814,2.9921063867942596e-06
1815,2.9702836386896465e-06
1816,10.138891837510313
1817,30.41666959378522
1818,5.069447350218307
1819,2.884586183513668e-06
1820,20.277780641332146
1821,5.069447287121704
1822,40.555558377509286
1823,15.208336134715971
1824,30.416669447629538
1825,2.760693314841387e-06
1826,10.138891629461755
1827,30.41666938726709
1828,25.34722492299712
1829,5.069447125539657
1830,25.347224883782516
1831,50.69444708661352
1832,2.62292049844474e-06
1833,2.60381351774429e-06
1834,2.584847089857519e-06
1835,2.5660201808642214e-06
1836,2.5473317644498077e-06
1837,5.069446973225268
1838,2.5103663417920926e-06
1839,5.069446936531766
1840,40.55555802949833
1841,2.455931675428703e-06
1842,20.277780215830862
1843,2.420306002853292e-06
1844,2.4026894741449214e-06
1845,2.3852025343400013e-06
1846,10.138891256733121
1847,20.2777801283914
1848,20.277780111287534
1849,5.069446760976149
1850,10.13889118856744
1851,15.208335616282701
1852,15.15046868128093
1853,5.069446694303729
1854,5.069446677941023
1855,2.2172542374867096e-06
1856,2.201131377369535e-06
1857,2.185127118583965e-06
1858,10.138891058129479
1859,10.138891042359813
1860,2.1378172578289216e-06
1861,15.208335455612078
1862,25.34722432907676
1863,-0.046550667207280134
1864,2.076345661881364e-06
1865,35.48611317237045
1866,45.625002046284
1867,25.33063608724781
1868,5.0694464611074155
1869,2.002015678497164e-06
1870,10.138890876365025
1871,5.06944641748799
1872,20.277779736494903
1873,15.20833527782942
1874,1.930379661371072e-06
1875,1.9163670786168295e-06
1876,1.9024575737880788e-06
1877,5.0694463330948345
1878,30.29415684909685
1879,-0.08974674583301595
1880,5.0694462922796975
1881,1.8344298740945534e-06
1882,35.48611293223422
1883,10.138890696803118
1884,20.277779572580293
1885,91.25000178178726
1886,-0.027366654514430083
1887,1.7560432397035007e-06
1888,30.41666840997976
1889,15.208335064009924
1890,15.208335051466376
1891,5.069398238605335
1892,10.138890582210975
1893,45.62500168105333
1894,40.555557224430366
1895,30.416668323452544
1896,10.138890533674768
1897,25.347223855096377
1898,1.6210500474166017e-06
1899,50.694446053757375
1900,4.993395742992878
1901,10.099049131490714
1902,5.069446019061498
1903,5.06944600766594
1904,20.277779329687544
1905,1.5406812413729757e-06
1906,45.625001529535325
1907,29.438975739619718
1908,20.27777928526662
1909,20.166252674647005
1910,25.347223707987748
1911,60.77678871457553
1912,40.50395188396631
1913,1.453776123444868e-06
1914,1.4432694828023217e-06
1915,1.4328401300331333e-06
1916,-0.08780553678471315
1917,-0.7922865504148755
1918,-0.05748172784407174
1919,1.3663981783850069e-06
1920,1.3563468201097615e-06
1921,-1.4790287846770582
1922,4.946651348854647
1923,-0.44361234056786863
1924,-0.0903057894502209
1925,1.3071882921334763e-06
1926,-1.0041816213235968
1927,8.971290027114685
1928,166.95414656255326
1929,510.37485698115563
1930,667.6211821230912
1931,602.7895553277016
1932,596.4683421181887
1933,585.6499199612163
1934,568.4808023478587
1935,528.9843234462837
1936,471.8451112722662
1937,447.48716532709585
1938,558.0822757544375
1939,619.5818432256538
1940,593.7021502796348
1941,575.4956571668515
1942,604.8717890103497
1943,621.41883236327
1944,675.9979551746471
1945,560.2665936874045
1946,282.88509740713243
1947,116.1374452527116
1948,38.094586222391364
1949,252.41401946505857
1950,201.09926666983347
1951,116.2598538610744
1952,55.582219038878215
1953,20.3703092057318
1954,7.4334832472113055
1955,3.095744039370701
1956,20.467950176173083
1957,23.793722415775857
1958,32.558117559073665
1959,19.989294000960726
1960,9.7357442378893
1961,10.778646822357018
1962,4.35981441610675
1963,1.677000752609803
1964,19.875967394352667
1965,13.385128763694048
1966,5.8727889040173515
1967,5.44363203221232
1968,213.1008505783205
1969,327.7710553032871
1970,226.33393835494456
1971,112.22931863049334
1972,45.68958356696995
1973,52.03628482649772
1974,115.42089210064447
1975,96.4796319190386
1976,50.83745422154925
1977,18.40921870416494
1978,3.837749357458539
1979,-2.9744148363517477
1980,-4.585310768236136
1981,-6.3344936130298555
1982,-6.414990567876157
1983,29.165702253270965
1984,18.383164363406713
1985,38.26441739385272
1986,49.721946843000325
1987,220.01903773976318
1988,243.83962750712146
1989,191.23513547072807
1990,96.32708668161705
1991,43.10119534495464
1992,13.569260099447146
1993,-2.140686450104803
1994,-5.314342787269675
1995,-6.920154759388711
1996,18.355493010535362
1997,282.3271244829775
1998,359.3793914844753
1999,278.11507713453835
2000,146.27378424957627
2001,95.66990140643772
2002,49.23969949605137
2003,18.252386105283257
2004,2.6874899760429534
2005,0.5851267900938613
2006,19.58515562997416
2007,152.50947262174245
2008,119.61398364596823
2009,68.0216662463959
2010,129.0900220419532
2011,86.23574165404945
2012,46.12718142441747
2013,14.482376446998721
2014,-0.6724031644062425
2015,-6.557136425105222
2016,-5.935526730051751
2017,-4.707220298601808
2018,-4.514687468063111
2019,-4.5604982167451675
2020,-0.6965345870166909
2021,322.79605440321427
2022,350.0235077359695
2023,223.68488991970912
2024,95.87929492309517
2025,31.547511335786325
2026,5.6962708800973045
2027,-2.8834057363709493
2028,42.35012829831928
2029,88.96516783889862
2030,61.12028896045226
2031,30.286313413639082
2032,212.67409339151766
2033,171.182898923691
2034,95.23490752087022
2035,35.58034739128334
2036,7.937440900085507
2037,86.16623431325445
2038,62.81297859808543
2039,34.943522064896804
2040,11.36479855834929
2041,0.07469249518312271
2042,363.81873732033444
2043,445.600133875591
2044,298.7062841897307
2045,141.29787726610687
2046,49.02261731588351
2047,112.38947828356208
2048,78.8929227191301
2049,44.879097853266174
2050,34.65314745963645
2051,22.610792408654483
2052,7.590759460303898
2053,0.31082841116821935
2054,-3.1458811365465147
2055,-3.891727404987784
2056,4.709807679235764
2057,241.45850790546677
2058,202.02470685282043
2059,113.08957810643496
2060,44.324754050857955
2061,14.452703400938814
2062,3.111793911538465
2063,-1.0430637830229976
2064,-2.722920054953432
2065,-0.2707866088366012
2066,199.22688778460278
2067,258.4818957418722
2068,202.0451099836461
2069,103.9383847725802
2070,41.95181556197613
2071,14.732437296753238
2072,51.35661341831302
2073,56.96348785138293
2074,84.11417373585041
2075,64.10597090123322
2076,34.4601023164196
2077,74.14961984343394
2078,124.81525865289593
2079,97.17173442688349
2080,52.26684588728495
2081,21.681164260921232
2082,125.81828060672117
2083,120.51580438528494
2084,74.77875674364095
2085,44.84256200343406
2086,29.159399063499855
2087,50.39049567897144
2088,54.72869931661246
2089,34.58996555898324
2090,16.649773524903853
2091,6.048975282182252
2092,13.718942366602857
2093,9.79774742548482
2094,5.812162116666487
2095,120.92868124592118
2096,109.87368478487744
2097,102.3614067131489
2098,211.1152732434066
2099,153.8314072943793
2100,95.37623973261805
2101,101.47963082319235
2102,147.71725651748628
2103,101.68940185305313
2104,88.20030750996861
2105,155.88532877460082
2106,190.75678704096444
2107,125.25868317559977
2108,61.36571293068945
2109,22.627950684062796
2110,18.87409951259834
2111,165.1761086380715
2112,203.2276988586069
2113,275.4918746589976
2114,192.80274190950374
2115,99.73777153281267
2116,39.99331290203771
2117,12.866774819349011
2118,62.164850790369655
2119,48.90306879376868
2120,28.243817914132833
2121,82.40749000064307
2122,227.13596594109134
2123,182.38457222300937
2124,98.51583194818012
2125,49.347414317920254
2126,37.593992687037144
2127,60.20403965486598
2128,205.61244973592588
2129,229.39025235603333
2130,157.83251910716518
2131,184.88863170231124
2132,212.7296119962073
2133,137.21554078515717
2134,68.66687421886547
2135,25.480516163624593
2136,18.841173732570816
2137,39.19689589696085
2138,29.23613124759321
2139,23.227206595138842
2140,40.234335272255485
2141,38.47792630636746
2142,68.64671028125036
2143,47.172152636649365
2144,25.37870666314208
2145,73.44691893477089
2146,81.10035405670587
2147,38.80524076657032
2148,16.344655517982265
2149,23.92304477531276
2150,46.65583970986933
2151,0.2665293028598699
2152,20.34170548456447
2153,20.29249602618185
2154,-0.005566806786987047
2155,5.069444683686961
2156,10.138889126371515
2157,35.48611134684679
2158,70.97222245622382
2159,15.20833356561358
2160,5.069444675016015
2161,35.48611133998658
2162,5.069444671636278
2163,86.18055578107615
2164,-0.04932951289145247
2165,-0.04029619366706562
2166,5.069444665024699
2167,15.208333552290977
2168,5.069444661791415
2169,35.48611132685926
2170,15.208333547494414
2171,10.13888910147458
2172,20.27777798879967
2173,15.208333542802926
2174,25.290897126829456
2175,15.208333539732502
2176,25.3472224271031
2177,5.069444647818198
2178,2.018777155344438e-07
2179,2.0039268336832733e-07
2180,1.9891857524367105e-07
2181,1.9745531080216059e-07
2182,10.138889084891701
2183,15.208333527894329
2184,5.069444637574231
2185,5.069444636153549
2186,1.902988724368252e-07
2187,5.069444633343461
2188,40.55555574306502
2189,5.069444630574563
2190,5.069444629205372
